"021941304390";"Sony Corporation";"Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar                    ";"CP-V3";"CP-V3";"05/10/2017";"27/08/2015"
"002451304886";"Hewlett Packard Enterprise Company";"Transceptor de Radiação Restrita                                                ";"AP-104";"AP-104";"05/10/2017";"11/12/2018"
"002451402471";"SAF Tehnika A/S";"Transceptor Digital                                                             ";"CFIP-7-Lumina";"CFIP-7-Lumina";"05/10/2017";"23/01/2018"
"002460201595";"JEMA do Brasil Ltda.";"Sistema de Retificadores";"PRS 700 -48V";"PRS 700 -48V";"05/10/2017";""
"002460300421";"Harris Corporation";"Transceptor Digital                                                             ";"MegaStar 155 - 11 GHz";"MegaStar 155 - 11 GHz";"05/10/2017";"19/12/2004"
"002460401712";"Verifone Inc.";"Modem Analógico";"OMNI 5150";"OMNI 5150";"05/10/2017";"31/08/2009"
"002460502485";"Hyperlink Technologies, Inc.";"Antena Direcional                                                               ";"HG5817D";"HG5817D";"05/10/2017";"13/01/2007"
"021951404575";"Unify Software and Solutions GmbH & Co. KG";"Equipamento de Rede de Dados";"OpenStage 40 SIP";"OpenStage 40 SIP";"05/10/2017";""
"002460502485";"Hyperlink Technologies, Inc.";"Antena Direcional                                                               ";"HG5829D";"HG5829D";"05/10/2017";"13/01/2007"
"002460601989";"Alvarion Ltd.";"Central de Comutação e Controle";"WXC II";"WXC II";"05/10/2017";""
"021951404575";"Unify Software and Solutions GmbH & Co. KG";"Equipamento de Rede de Dados";" OpenStage 40 G HFA";" OpenStage 40 G HFA";"05/10/2017";""
"021951404575";"Unify Software and Solutions GmbH & Co. KG";"Equipamento de Rede de Dados";" OpenStage 40 G SIP";" OpenStage 40 G SIP";"05/10/2017";""
"002460701003";"LG Electronics do Brasil Ltda.";"Telefone Móvel Celular";"ME970c";"ME970c";"05/10/2017";"02/03/2010"
"002460901931";"D-Link Corporation";"Transceptor de Radiação Restrita                                                ";"DIR-320";"DIR-320";"05/10/2017";"06/05/2013"
"002461105528";"Volex Interconnect Systen Co. Ltd.";"Conector de Fibra Óptica";"SC-PC MM";"SC-PC MM";"05/10/2017";""
"002511001684";"GatesAir Inc.";"Transmissor de Televisão Digital Terrestre                                      ";"ULXD3400IS";"ULXD3400IS";"05/10/2017";"22/01/2016"
"021951404575";"Unify Software and Solutions GmbH & Co. KG";"Equipamento de Rede de Dados";"OpenStage 40 HFA";"OpenStage 40 HFA";"05/10/2017";""
"002511001684";"GatesAir Inc.";"Transmissor de Televisão Digital Terrestre                                      ";"ULXD1100IS";"ULXD1100IS";"05/10/2017";"22/01/2016"
"002511206920";"SEOYON ELECTRONICS CO., LTD";"Sistemas de Identificação por Radiofrequências                                  ";"SEKS-VF11NCSB";"SEKS-VF11NCSB";"05/10/2017";"24/01/2018"
"002511307356";"Sennheiser electronic GmbH & Co. KG.";"Microfone sem Fio";"SK 5212-II";"SK 5212-II";"05/10/2017";"29/01/2015"
"002511402471";"SAF Tehnika A/S";"Transceptor Digital                                                             ";"CFIP-23-Lumina";"CFIP-23-Lumina";"05/10/2017";"23/01/2016"
"002511503177";"TP-LINK Technologies Co., Ltd.";"Transceptor de Radiação Restrita                                                ";"RE200";"RE200";"05/10/2017";"12/03/2019"
"021961302435";"Sony Mobile Communications AB";"Telefone Móvel Celular";"C6843";"C6843";"05/10/2017";"09/08/2015"
"002520201146";"Eltek Energy AS";"Unidade Retificadora";"SMPS 200 -48V";"SMPS 200 -48V";"05/10/2017";""
"021961404575";"Unify Software and Solutions GmbH & Co. KG";"Central Privada de Comutação Telefônica";"OpenScape 4000";"OpenScape 4000";"05/10/2017";"11/12/2017"
"021961503132";"Cablena do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-MM50/125-ASU-S 120 RC";"CFOA-MM50/125-ASU-S 120 RC";"05/10/2017";""
"021961503132";"Cablena do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-MM50/125-ASU-S 120 NR";"CFOA-MM50/125-ASU-S 120 NR";"05/10/2017";""
"021970901547";"Microsoft Mobile Oy";"Telefone Móvel Celular";"X6-00.1";"X6-00.1";"05/10/2017";"10/12/2011"
"021971307205";"DL COMERCIO E INDUSTRIA DE PRODUTOS ELETRONICOS LTDA";"Transceptor de Radiação Restrita                                                ";"CW-300";"CW-300";"05/10/2017";"01/09/2015"
"002520500502";"MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA";"Telefone Móvel Celular";"E398 (G 9/1.8)";"E398 (G 9/1.8)";"05/10/2017";"08/03/2008"
"002520500502";"MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA";"Telefone Móvel Celular";"RoKR E1 e3";"RoKR E1 e3";"05/10/2017";"08/03/2008"
"002520600380";"Parks S/A Comunicações Digitais";"Modem Digital XDSL";"Powerlink 812 - 011060";"Powerlink 812 - 011060";"05/10/2017";"07/02/2012"
"002520600380";"Parks S/A Comunicações Digitais";"Modem Digital XDSL";"Powerlink 812 - 011062";"Powerlink 812 - 011062";"05/10/2017";"07/02/2012"
"002520600380";"Parks S/A Comunicações Digitais";"Modem Digital XDSL";"Powerlink 812 - 011068";"Powerlink 812 - 011068";"05/10/2017";"07/02/2012"
"021971403257";"Huawei Technologies Co. Ltd";"Telefone Móvel Celular";"Y600-U351  ";"Y600-U351  ";"05/10/2017";"24/09/2015"
"021971504902";"Hyundai Mobis Co., Ltd";"Sistemas de Identificação por Radiofrequências                                  ";"SMK-4E13";"SMK-4E13";"05/10/2017";"12/06/2017"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-100N";"NJAL 5964-100N";"05/10/2017";"14/02/2009"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-80N";"NJAL 5964-80N";"05/10/2017";"14/02/2009"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-60N";"NJAL 5964-60N";"05/10/2017";"14/02/2009"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-40N";"NJAL 5964-40N";"05/10/2017";"14/02/2009"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-20N";"NJAL 5964-20N";"05/10/2017";"14/02/2009"
"002520703570";"Alga Microwave Inc.";"Transmissor para Estação Terrena";"NJAL 5964-12N";"NJAL 5964-12N";"05/10/2017";"14/02/2009"
"008641600853";"Thomson MultimIdia Ltda.";"Equipamento Terminal de Usuário de TV por Assinatura                            ";"SH10-100";"SH10-100";"05/10/2017";"08/03/2017"
"002521306559";"Dongguan Silverlit Toys Co. Ltd.";"Equipamento de Radiocomunicação de Radiação Restrita";"82014-TX-FEP ";"82014-TX-FEP ";"05/10/2017";"15/02/2017"
"002521306559";"Dongguan Silverlit Toys Co. Ltd.";"Equipamento de Radiocomunicação de Radiação Restrita";"82014-TX";"82014-TX";"05/10/2017";"15/02/2017"
"002521609656";"Misfit Wearables Corporation";"Transceptor de Radiação Restrita                                                ";"BM0 ";"BM0 ";"05/10/2017";"04/02/2018"
"002521609656";"Misfit Wearables Corporation";"Transceptor de Radiação Restrita                                                ";"FTJ1100";"FTJ1100";"05/10/2017";"04/02/2018"
"021971601086";"Cisco Systems, Inc.";"Equipamento de Rede de Dados";"IE-5000-16S12P ";"IE-5000-16S12P ";"05/10/2017";""
"022031710205";"Shenzhen SYN Technology CO.,Ltd";"Reforçador de Sinais Interno                                                    ";"PRORC-1820A";"";"05/10/2017";"16/05/2018"
"002530200502";"MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA";"Transceptor Troncalizado - Portátil                                             ";"i550plus (H36UAH6RR5AN)";"i550plus (H36UAH6RR5AN)";"05/10/2017";"15/04/2003"
"002530301887";"Conceito Tecnologia Ltda.";"Bloqueador de Chamada Telefônica";"CRM-S Compacto";"CRM-S Compacto";"05/10/2017";"06/02/2004"
"002530301887";"Conceito Tecnologia Ltda.";"Bloqueador de Chamada Telefônica";"CRM-SK Compacto";"CRM-SK Compacto";"05/10/2017";"06/02/2004"
"002530502320";"Philips do Brasil Ltda.";"Sistema de Ramal sem Fio de CPCT";"SOPHO Mobile@Net IP DECT";"SOPHO Mobile@Net IP DECT";"05/10/2017";"15/02/2009"
"002530602760";"Hand Held Products, Inc. Corporate Headquarters";"Estação Terminal de Acesso";"9500LWP-131-C30";"9500LWP-131-C30";"05/10/2017";"30/01/2007"
"002530602760";"Hand Held Products, Inc. Corporate Headquarters";"Estação Terminal de Acesso";"9500BW0-131-C30";"9500BW0-131-C30";"05/10/2017";"30/01/2007"
"002530602760";"Hand Held Products, Inc. Corporate Headquarters";"Estação Terminal de Acesso";"9500BWP-131-C30";"9500BWP-131-C30";"05/10/2017";"30/01/2007"
"002530602760";"Hand Held Products, Inc. Corporate Headquarters";"Estação Terminal de Acesso";"9500LW0-131-C30";"9500LW0-131-C30";"05/10/2017";"30/01/2007"
"022041203473";"SHURE Incorporated";"Microfone sem Fio";"UR3";"UR3";"05/10/2017";"09/10/2016"
"002531001963";"Samsung Electronics Co., Ltd.";"Transceptor Digital                                                             ";"SPI-2213282600 ";"SPI-2213282600 ";"05/10/2017";"22/12/2011"
"002531101268";"XPS ELETRÔNICA LTDA";"Unidade Retificadora";"UR15A/-48V/810W/4.1.4";"UR15A/-48V/810W/4.1.4";"05/10/2017";""
"002531206920";"SEOYON ELECTRONICS CO., LTD";"Sistemas de Identificação por Radiofrequências                                  ";"SEKS-VF11NCMK";"SEKS-VF11NCMK";"05/10/2017";"24/01/2018"
"022051506140";"Trimble Inc.";"Transceptor de Radiação Restrita                                                ";"SNR434";"";"05/10/2017";"12/06/2019"
"002531307356";"Sennheiser electronic GmbH & Co. KG.";"Microfone sem Fio";"SKM 5200-II";"SKM 5200-II";"05/10/2017";"29/01/2015"
"002531400330";"Motorola Mobility LLC";"Telefone Móvel Celular";"XT1025";"XT1025";"05/10/2017";"27/03/2016"
"002531400330";"Motorola Mobility LLC";"Telefone Móvel Celular";"XT1022";"XT1022";"05/10/2017";"27/03/2016"
"002531400330";"Motorola Mobility LLC";"Telefone Móvel Celular";"XT1021";"XT1021";"05/10/2017";"27/03/2016"
"002540201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-AS-120-G-072-RC";"CFOA-SM-AS-120-G-072-RC";"05/10/2017";""
"002540201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-AS-120-G-060-RC";"CFOA-SM-AS-120-G-060-RC";"05/10/2017";""
"002540201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-AS-120-G-048-RC";"CFOA-SM-AS-120-G-048-RC";"05/10/2017";""
"022061404575";"Unify Software and Solutions GmbH & Co. KG";"Equipamento para Interconexão de Redes";"OpenScape Branch 50i - A84";"OpenScape Branch 50i - A84";"05/10/2017";""
"002540502121";"DTR Informática Ltda.";"Antena Omnidirecional";"PTX-32";"PTX-32";"05/10/2017";"09/03/2013"
"002540804309";"Prysmian Cables & Sistems ( FOS )";"Fibra Óptica                                                                    ";"Fibra Optica Multimodo 50/125";"Fibra Optica Multimodo 50/125";"05/10/2017";""
"002541005853";"GENNO TECNOLOGIA LTDA";"Dispositivo de Operação Periódica";"GATE SAW";"";"05/10/2017";"14/03/2019"
"002541204379";"Axcera, LLC";"Transmissor de Televisão Digital Terrestre                                      ";"Innovator CX Series";"Innovator CX Series";"05/10/2017";"24/01/2014"
"002541308270";" Motorola Solutions, Inc";"Transceptor de Radiação Restrita                                                ";"VC70N0";"VC70N0";"05/10/2017";"19/02/2017"
"002541403111";"Multilaser Industrial S.A.";"Transceptor de Radiação Restrita                                                ";"RE160";"RE160";"05/10/2017";"31/01/2018"
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDT26";"12NDT26";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDT60";"12NDT60";"05/10/2017";""
"002550201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-DE-G-012";"CFOA-SM-DE-G-012";"05/10/2017";""
"002550201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-DE-G-010";"CFOA-SM-DE-G-010";"05/10/2017";""
"002550201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-DE-G-008";"CFOA-SM-DE-G-008";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF85";"12NDF85";"05/10/2017";""
"002550201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-DE-G-004";"CFOA-SM-DE-G-004";"05/10/2017";""
"002550201581";"OFS BrightWave do Brasil Ltda.";"Cabo de Fibras Ópticas";"CFOA-SM-DE-G-002";"CFOA-SM-DE-G-002";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF100";"12NDF100";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDT100A";"12NDT100A";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF125";"12NDF125";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF130";"12NDF130";"05/10/2017";""
"002550502384";"Sendo Brasil Ltda. - Telefonia Celular";"Telefone Móvel Celular";"P360";"P360";"05/10/2017";"08/03/2006"
"002550702347";"Suzhou Logitech Electronics Co, LTD";"Equipamento de Radiocomunicação de Radiação Restrita";"Y-RAK73";"Y-RAK73";"05/10/2017";"21/05/2009"
"002550804309";"Prysmian Cables & Sistems ( FOS )";"Fibra Óptica                                                                    ";"Fibra Optica Multimodo 62.5/125";"Fibra Optica Multimodo 62.5/125";"05/10/2017";""
"002550903257";"Huawei Technologies Co. Ltd";"Equipamento de Rede de Dados";"Quidway S3352P-EI-24S";"Quidway S3352P-EI-24S";"05/10/2017";""
"002551005467";"NGC BRASIL LTDA";"Modem Digital XDSL";"WN9135";"WN9135";"05/10/2017";"04/02/2015"
"002551104861";"Prysmian Telecom Cables & Systems UK Ltd";"Conector de Fibra Óptica";"SC/PC SM";"SC/PC SM";"05/10/2017";""
"002551207693";"Shenzhen Latian Electronics Co, Ltd. ";"Equipamento de Radiocomunicação de Radiação Restrita";"LM 7813-1 ";"LM 7813-1 ";"05/10/2017";"26/01/2014"
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF155";"12NDF155";"05/10/2017";""
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDT180";"12NDT180";"05/10/2017";""
"002551207693";"Shenzhen Latian Electronics Co, Ltd. ";"Equipamento de Radiocomunicação de Radiação Restrita";"LM 7811-1 ";"LM 7811-1 ";"05/10/2017";"26/01/2014"
"008821607254";"MOTREX CO., LTD";"Transceptor de Radiação Restrita                                                ";"MTXM100QL";"MTXM100QL";"05/10/2017";"21/03/2018"
"008830502796";"Amphenol do Brasil Ltda.";"Antena Direcional                                                               ";"BXV-80063/8CF_0º";"BXV-80063/8CF_0º";"05/10/2017";"26/09/2014"
"008830502796";"Amphenol do Brasil Ltda.";"Antena Direcional                                                               ";"BXV-80063/8CF_4º";"BXV-80063/8CF_4º";"05/10/2017";"26/09/2014"
"008830502796";"Amphenol do Brasil Ltda.";"Antena Direcional                                                               ";"BXV-80063/8CF_10º";"BXV-80063/8CF_10º";"05/10/2017";"26/09/2014"
"008830502796";"Amphenol do Brasil Ltda.";"Antena Direcional                                                               ";"BXV-80063/4CF_0º";"BXV-80063/4CF_0º";"05/10/2017";"26/09/2014"
"008830703044";"Temic SDS GmbH";"Transceptor de Radiação Restrita                                                ";"BE 6397 (*)";"BE 6397 (*)";"05/10/2017";"17/05/2009"
"008830703044";"Temic SDS GmbH";"Transceptor de Radiação Restrita                                                ";"BE 6359 (*)";"BE 6359 (*)";"05/10/2017";"17/05/2009"
"008831106887";"BLU PRODUCTS, Inc.";"Carregador de Bateria para Telefone Celular                                     ";"MOB-0050-01-0000US";"MOB-0050-01-0000US";"05/10/2017";"16/05/2013"
"008831207840";"QUALITY TECNOLOGIA ELETRONICA DO BRASIL LTDA";"Estação Terminal de Acesso";"TABRA QAV 801";"TABRA QAV 801";"05/10/2017";"30/07/2014"
"008831301699";"Motorola Solutions, Inc.";"Transceptor Portátil                                                            ";"LAH01QDC9JA2AN ";"LAH01QDC9JA2AN ";"05/10/2017";"24/07/2019"
"022081006346";"Zhejiang Narada Power Source Co., Ltd.";"Acumulador de Energia Chumbo-Ácido";"12NDF50";"12NDF50";"05/10/2017";""
"023491403269";"SAMSUNG ELECTRONICS CO., LTD.";"Transceptor de Radiação Restrita                                                ";"SL-NWE001X";"SL-NWE001X";"05/10/2017";"11/09/2018"
"023491403269";"SAMSUNG ELECTRONICS CO., LTD.";"Sistemas de Identificação por Radiofrequências                                  ";"SL-NWE001X";"SL-NWE001X";"05/10/2017";"11/09/2018"
"023491504464";"Tyco Electronics Raychem NV";"Caixa Terminal Óptica Aérea                                                     ";"Tênio C6";"Tênio C6";"05/10/2017";""
"008831301699";"Motorola Solutions, Inc.";"Transceptor Portátil                                                            ";"LAH01QDC9JC2AN";"LAH01QDC9JC2AN";"05/10/2017";"24/07/2019"
"023491603257";"Huawei Technologies Co. Ltd";"Transceptor para Estação Rádio Base";"RRU3971 1800M WD5M18397100";"RRU3971 1800M WD5M18397100";"05/10/2017";"02/06/2018"
"023501302250";"Kidasen Ind. e Com. de Antenas Ltda.";"Estação Terminal de Acesso";"CA-40 3G";"";"05/10/2017";"20/08/2018"
"008831508356";"Ubiquiti Networks Ltd.";"Antena Ponto-Área                                                               ";"AM-5G17";"AM-5G17";"05/10/2017";"18/03/2017"
